time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-11-21 09:30:00-05:00,SwingHigh,deeefd5af9ba4ca6bb7d125f9748f78f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-11-21 09:30:00-05:00,SwingHigh,deeefd5af9ba4ca6bb7d125f9748f78f,SPY,buy,market,fill,1,gtc,0.0,1,stock,593.4000244140625,84.0,0.0
2024-11-22 09:30:00-05:00,SwingHigh,20e9c4e4ed104af9b58b2314813ffba8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-11-22 09:30:00-05:00,SwingHigh,20e9c4e4ed104af9b58b2314813ffba8,SPY,buy,market,fill,1,gtc,0.0,1,stock,593.6599731445312,42.0,0.0
