time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-08-07 09:30:00-04:00,SMA_3_8_15,24a4ddc318904a68bfb7dc30a1333f98,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-07 09:30:00-04:00,SMA_3_8_15,24a4ddc318904a68bfb7dc30a1333f98,SPY,sell,market,fill,1,gtc,0.0,1,stock,448.7099914550781,111.0,0.0
2024-04-08 09:30:00-04:00,SMA_3_8_15,4fa2c33847794d7588d789a8481d24e3,SPY,buy,market,new,1,day,0.0,1,stock,,,
2024-04-08 09:30:00-04:00,SMA_3_8_15,065dcd1b249244f79d899808d013734c,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2024-04-08 09:30:00-04:00,SMA_3_8_15,4fa2c33847794d7588d789a8481d24e3,SPY,buy,market,fill,1,day,0.0,1,stock,519.1500244140625,111.0,0.0
2024-04-08 09:30:00-04:00,SMA_3_8_15,065dcd1b249244f79d899808d013734c,SPY,sell,market,fill,1,gtc,0.0,1,stock,519.1500244140625,143.0,0.0
