time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-10-17 09:41:00-04:00,SwingHigh,616b185a373a469789f0f2957bfd572e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:41:00-04:00,SwingHigh,616b185a373a469789f0f2957bfd572e,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.26,10.0,0.0
2024-10-17 09:46:00-04:00,SwingHigh,53d044ba69624e75ba807e85fbb5da22,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:46:00-04:00,SwingHigh,53d044ba69624e75ba807e85fbb5da22,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.35,10.0,0.0
2024-10-17 09:47:00-04:00,SwingHigh,78004a5e218048b2804bfc2f797f3d79,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:47:00-04:00,SwingHigh,78004a5e218048b2804bfc2f797f3d79,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.48,10.0,0.0
2024-10-17 09:48:00-04:00,SwingHigh,7468d63de9354b04953ed3db55011f3d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:48:00-04:00,SwingHigh,7468d63de9354b04953ed3db55011f3d,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.51,10.0,0.0
2024-10-17 09:59:00-04:00,SwingHigh,fe53f9d7ac3643cf95a6841c3cb6053b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:59:00-04:00,SwingHigh,fe53f9d7ac3643cf95a6841c3cb6053b,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.179,10.0,0.0
2024-10-17 10:09:00-04:00,SwingHigh,800a84291f924a8abdddfbd6ea133277,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:09:00-04:00,SwingHigh,800a84291f924a8abdddfbd6ea133277,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.1787,10.0,0.0
2024-10-17 10:13:00-04:00,SwingHigh,706fbbd6920b44d8ae53bc6b8bc119ba,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:13:00-04:00,SwingHigh,706fbbd6920b44d8ae53bc6b8bc119ba,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.56,10.0,0.0
2024-10-17 10:19:00-04:00,SwingHigh,298d7eeab6144e0698eebc288bc90bbe,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:19:00-04:00,SwingHigh,298d7eeab6144e0698eebc288bc90bbe,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.7009,10.0,0.0
2024-10-17 10:22:00-04:00,SwingHigh,bf1fad8e5874489197ee3841ca99f3c1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:22:00-04:00,SwingHigh,bf1fad8e5874489197ee3841ca99f3c1,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.93,10.0,0.0
2024-10-17 10:23:00-04:00,SwingHigh,b9383b9faae748f9b813e37da2f20f9b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:23:00-04:00,SwingHigh,b9383b9faae748f9b813e37da2f20f9b,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.24,10.0,0.0
2024-10-17 10:30:00-04:00,SwingHigh,8477ffe9e6914a77abefa2ca4f7f3fbc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
