time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-08-13 09:30:00-04:00,SMA_3_8_15,5112963a14fb4beab8258d6bf947938c,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2024-08-13 09:30:00-04:00,SMA_3_8_15,5112963a14fb4beab8258d6bf947938c,GLD,buy,market,fill,1,gtc,0.0,1,stock,228.07000732421875,219.0,0.0
2024-10-09 09:30:00-04:00,SMA_3_8_15,398664583dcc46a1a38a0ae24b561d09,GLD,sell,market,new,1,day,0.0,1,stock,,,
2024-10-09 09:30:00-04:00,SMA_3_8_15,469ba2f5876c461a934c8e3463f26395,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2024-10-09 09:30:00-04:00,SMA_3_8_15,398664583dcc46a1a38a0ae24b561d09,GLD,sell,market,fill,1,day,0.0,1,stock,241.16000366210938,219.0,0.0
2024-10-09 09:30:00-04:00,SMA_3_8_15,469ba2f5876c461a934c8e3463f26395,GLD,sell,market,fill,1,gtc,0.0,1,stock,241.16000366210938,103.0,0.0
