time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-10-17 09:41:00-04:00,SwingHigh,552621b4b51d459abbbc17db1aa1f700,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:41:00-04:00,SwingHigh,552621b4b51d459abbbc17db1aa1f700,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.26,100.0,0.0
2024-10-17 09:46:00-04:00,SwingHigh,7319974a3ab74d4991d0376e2b48ddb0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:46:00-04:00,SwingHigh,7319974a3ab74d4991d0376e2b48ddb0,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.35,100.0,0.0
2024-10-17 09:47:00-04:00,SwingHigh,c65e974e3bb34ada949556e8ab04480c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:47:00-04:00,SwingHigh,c65e974e3bb34ada949556e8ab04480c,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.48,100.0,0.0
2024-10-17 09:48:00-04:00,SwingHigh,f99447afc40047a69b1b3d7ead8789d4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:48:00-04:00,SwingHigh,f99447afc40047a69b1b3d7ead8789d4,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.51,100.0,0.0
2024-10-17 09:59:00-04:00,SwingHigh,15c0a495a04c4acdbaff71957109ad12,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 09:59:00-04:00,SwingHigh,15c0a495a04c4acdbaff71957109ad12,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.179,100.0,0.0
2024-10-17 10:09:00-04:00,SwingHigh,c689b8cbbe9645eb81329f6b652af135,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:09:00-04:00,SwingHigh,c689b8cbbe9645eb81329f6b652af135,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.1787,100.0,0.0
2024-10-17 10:13:00-04:00,SwingHigh,3181aa2400bf4c0db689154f7d1e3ac0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:13:00-04:00,SwingHigh,3181aa2400bf4c0db689154f7d1e3ac0,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.56,100.0,0.0
2024-10-17 10:19:00-04:00,SwingHigh,62ce67f85aba4ac3a24de78281370733,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:19:00-04:00,SwingHigh,62ce67f85aba4ac3a24de78281370733,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.7009,100.0,0.0
2024-10-17 10:22:00-04:00,SwingHigh,34e4fbcd588f4846ba11a7c592e3fcb0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:22:00-04:00,SwingHigh,34e4fbcd588f4846ba11a7c592e3fcb0,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.93,100.0,0.0
2024-10-17 10:23:00-04:00,SwingHigh,fa14e171bb9a487c91594271144c7ce3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:23:00-04:00,SwingHigh,fa14e171bb9a487c91594271144c7ce3,SPY,buy,market,fill,1,gtc,0.0,1,stock,584.24,100.0,0.0
2024-10-17 10:30:00-04:00,SwingHigh,2811c6e298d640d4aa89aef351a24dd5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:30:00-04:00,SwingHigh,2811c6e298d640d4aa89aef351a24dd5,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.86,100.0,0.0
2024-10-17 10:34:00-04:00,SwingHigh,f1308e382a31493c9a3db047ab2d9204,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:34:00-04:00,SwingHigh,f1308e382a31493c9a3db047ab2d9204,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.95,100.0,0.0
2024-10-17 10:40:00-04:00,SwingHigh,4f38c7b9f4784a2f868fc691029f99c6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:40:00-04:00,SwingHigh,4f38c7b9f4784a2f868fc691029f99c6,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.49,100.0,0.0
2024-10-17 10:41:00-04:00,SwingHigh,990581afc7f548d69d805d46b16563d2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:41:00-04:00,SwingHigh,990581afc7f548d69d805d46b16563d2,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.77,100.0,0.0
2024-10-17 10:42:00-04:00,SwingHigh,10faa1e79f674883af1a26881e129c5a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:42:00-04:00,SwingHigh,10faa1e79f674883af1a26881e129c5a,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.8,100.0,0.0
2024-10-17 10:50:00-04:00,SwingHigh,e9e5be639c6045c1b69e08a7c213b429,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:50:00-04:00,SwingHigh,e9e5be639c6045c1b69e08a7c213b429,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.34,100.0,0.0
2024-10-17 10:54:00-04:00,SwingHigh,28620df526334e7bba86f35d6fb5b366,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:54:00-04:00,SwingHigh,28620df526334e7bba86f35d6fb5b366,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.0907,100.0,0.0
2024-10-17 10:55:00-04:00,SwingHigh,9a480cdd6f0b4c9abe250cc8a22f6f3a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:55:00-04:00,SwingHigh,9a480cdd6f0b4c9abe250cc8a22f6f3a,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.18,100.0,0.0
2024-10-17 10:56:00-04:00,SwingHigh,6daba6f634bc45bfaf6172e685d4d6c5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:56:00-04:00,SwingHigh,6daba6f634bc45bfaf6172e685d4d6c5,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.23,100.0,0.0
2024-10-17 10:57:00-04:00,SwingHigh,6ec56283e64d470cb4354b8d4c32796c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 10:57:00-04:00,SwingHigh,6ec56283e64d470cb4354b8d4c32796c,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.2934,100.0,0.0
2024-10-17 11:07:00-04:00,SwingHigh,cb56228b8eee4e3faef744d3ea5030ef,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 11:07:00-04:00,SwingHigh,cb56228b8eee4e3faef744d3ea5030ef,SPY,buy,market,fill,1,gtc,0.0,1,stock,582.89,100.0,0.0
2024-10-17 11:08:00-04:00,SwingHigh,a94eaec2281049df9cdb47037f1fcc32,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 11:08:00-04:00,SwingHigh,a94eaec2281049df9cdb47037f1fcc32,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.09,100.0,0.0
2024-10-17 11:09:00-04:00,SwingHigh,f2c5f09481af409c88443d481da49cf7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-10-17 11:09:00-04:00,SwingHigh,f2c5f09481af409c88443d481da49cf7,SPY,buy,market,fill,1,gtc,0.0,1,stock,583.2701,100.0,0.0
2024-10-17 11:15:00-04:00,SwingHigh,6d8bd1d18eb74709a41f1ebfd52f5446,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
