time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-05-07 09:30:00-04:00,SMA_5_10_20,80c9749617cd46baacde6f118c9a40b7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-05-07 09:30:00-04:00,SMA_5_10_20,80c9749617cd46baacde6f118c9a40b7,SPY,buy,market,fill,1,gtc,0.0,1,stock,517.5599975585938,96.0,0.0
