time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-16 09:30:00-05:00,MLTrader,3090bf75827045709a6f05fc045585fe,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,47ea0a47e3f0447e9c7d57544e5c1730,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7f86a50dcd6d4e7f93ee39118a94c976,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f44a6bda14a44a38a4e814f8912c0379,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2582296b566a4345ae6eef65f09f326c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,39e5947b79db43de9c15b5699be3b998,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,31438419f2d543809837a3a5c660ab2a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b8879adf899441d0b1c7237b7e1af1a7,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,df03a65297554598985ce21f49337d4a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b8879adf899441d0b1c7237b7e1af1a7,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,1620.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,df03a65297554598985ce21f49337d4a,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,884.0,0.0
